TransactionID,MerchantID,TransactionAmount,TransactionType,FraudDetected,State,UserAge,UserIncome,Churn
2446,1021,366.35725139963205,POS,0,Karnataka,36,57269.23996153936,0
2447,1047,404.8879717371266,POS,0,Delhi,30,114589.11308963544,0
2448,1036,253.5850687067347,Online,0,Gujarat,59,46931.946981391666,0
2449,1014,605.8655778807685,POS,0,Delhi,50,98083.54201426823,1
2450,1034,470.7683931398654,POS,0,Karnataka,18,78196.22256218057,0
2451,1027,82.46680958903305,POS,0,Tamil Nadu,45,46307.29713591114,0
2452,1006,353.6694591425356,POS,0,Delhi,57,135489.75227491546,0
2453,1031,819.911267894512,POS,0,Gujarat,23,76618.58270475548,0
2454,1010,705.2164581187751,POS,0,Karnataka,20,97849.19682896676,1
2455,1009,738.6273109008864,POS,0,Delhi,62,52894.89260008527,0
2456,1008,713.2110778793474,POS,0,Tamil Nadu,42,65084.64415316551,0
2457,1013,345.42437031388164,Online,0,Maharashtra,61,26367.89901104857,0
2458,1012,144.68072597293707,Online,0,Gujarat,33,82817.86323995591,0
2459,1024,308.8438248314412,POS,0,Delhi,60,64829.98959679802,0
2460,1001,840.1960351759013,POS,0,Delhi,21,62822.49023920442,1
2461,1034,981.4472578939176,Online,0,Maharashtra,25,135692.62781168884,0
2462,1006,519.1546640044833,Online,0,Karnataka,56,111503.08676799455,0
2463,1020,59.21533717689011,Online,0,Maharashtra,33,79447.63844474342,0
2464,1017,183.0425715275176,POS,0,Karnataka,61,45395.65694454209,0
2465,1002,355.9765465504525,Online,0,Delhi,55,146522.68257930462,1
2466,1041,599.6560811633022,Online,0,Maharashtra,40,29719.487781144126,0
2467,1038,121.33896351504828,POS,0,Delhi,23,37693.78457402224,0
2468,1040,946.1894337743876,Online,1,Maharashtra,60,55141.80010384949,0
2469,1048,396.8294896201807,POS,0,Delhi,61,144088.68619232712,0
2470,1010,916.9550070285819,Online,0,Delhi,33,56254.673688643714,0
2471,1038,791.4957126191707,Online,0,Delhi,33,83885.4218578607,0
2472,1023,767.665408889802,Online,0,Tamil Nadu,40,118951.41478047999,0
2473,1045,626.3836007931204,Online,0,Maharashtra,33,140794.13238310098,0
2474,1018,645.4446261992524,Online,0,Tamil Nadu,53,98661.70120499699,0
2475,1003,656.1030734554357,POS,0,Delhi,29,69956.06235788396,0
2476,1025,647.285317674303,POS,0,Gujarat,54,148116.12450784637,0
2477,1037,576.0418198284432,Online,0,Karnataka,26,23401.141268733933,0
2478,1041,987.0933175587445,POS,0,Maharashtra,35,128182.5116380483,0
2479,1031,745.6760390544113,Online,0,Maharashtra,26,56065.87651610498,0
2480,1038,788.0990689728951,Online,0,Karnataka,38,126268.7356475986,0
2481,1044,878.8396743294904,Online,0,Tamil Nadu,18,41081.694174662145,0
2482,1045,254.85777458955673,Online,0,Karnataka,40,65086.39395483513,0
2483,1035,129.61395114030773,Online,0,Gujarat,22,27276.27249203929,0
2484,1039,508.7497147686687,POS,0,Delhi,36,45950.89329096746,0
2485,1036,538.3766608383096,POS,0,Karnataka,52,98363.00373046515,0
2486,1032,837.7226909524218,POS,0,Karnataka,50,118995.26732576973,0
2487,1035,471.5944003182189,POS,0,Delhi,63,138459.4832559494,0
2488,1002,592.3103742670971,Online,0,Maharashtra,35,35559.11977864534,0
2489,1008,550.7173915877854,POS,0,Gujarat,57,38274.470798048016,0
2490,1007,86.29264456952151,Online,0,Karnataka,31,142040.8216671953,1
2491,1032,634.4541517670683,Online,0,Karnataka,37,119576.70571198686,0
2492,1005,836.6411214855397,POS,0,Maharashtra,30,90167.68928192451,0
2493,1040,199.62552067201364,POS,0,Gujarat,33,81974.32347498683,0
2494,1038,614.615147230266,Online,0,Delhi,58,40503.06963744063,0
2495,1003,613.9300172240936,Online,0,Delhi,48,69309.17398974569,0
2496,1012,205.9757158535408,Online,0,Tamil Nadu,56,68438.62022763092,0
2497,1048,167.29039504419922,POS,0,Gujarat,52,104285.04433088633,0
2498,1001,981.0493458276605,Online,0,Gujarat,37,97857.6445738339,0
2499,1004,424.0332111703857,Online,0,Karnataka,18,27762.43388314051,0
2500,1043,266.05064228735284,Online,0,Tamil Nadu,57,130302.41813713308,0
2501,1026,212.7583172316562,Online,0,Delhi,63,141881.2049079113,0
2502,1031,684.2216279040733,POS,0,Gujarat,30,121427.0896109975,0
2503,1020,628.9730324609149,POS,0,Gujarat,24,43189.96937072568,0
2504,1007,661.3745168380466,Online,0,Maharashtra,62,42381.88282347891,1
2505,1037,133.60572613587965,POS,0,Delhi,39,114394.58147040237,1
2506,1007,898.8578543235151,Online,0,Maharashtra,24,77312.79007160166,0
2507,1049,419.80307696859586,POS,0,Tamil Nadu,37,121244.50120593011,0
2508,1002,347.70093610884004,POS,0,Gujarat,54,29812.271460748034,0
2509,1043,489.24337488535224,POS,0,Tamil Nadu,53,113136.74374037566,0
2510,1002,420.56276246024686,POS,0,Maharashtra,21,75132.47440294249,0
2511,1021,870.3981529821885,Online,0,Delhi,23,24028.03590581035,0
2512,1005,932.7979264379975,Online,0,Gujarat,63,90870.5342986594,0
2513,1001,338.2805556271259,Online,0,Delhi,20,110874.66056216453,0
2514,1022,870.739017086957,POS,0,Tamil Nadu,20,88671.1407812874,0
2515,1043,792.4469730564138,POS,0,Karnataka,20,35974.39245206989,0
2516,1001,934.2672887275237,Online,0,Delhi,53,126068.1856919534,0
2517,1037,283.4627965765934,POS,0,Delhi,26,61221.02796305116,0
2518,1016,598.1111926149301,POS,0,Delhi,33,139789.78290029996,0
2519,1034,310.8173555034224,Online,0,Gujarat,33,137893.80932458246,0
2520,1033,832.8897659601555,POS,0,Tamil Nadu,29,46047.117919764365,0
2521,1022,55.057981042511045,Online,0,Tamil Nadu,55,81927.49983298985,0
2522,1029,586.5782047420763,POS,0,Gujarat,37,37857.51810790348,0
2523,1007,372.2432597083221,Online,0,Delhi,48,108107.10863122155,0
2524,1021,356.5495217239292,POS,0,Delhi,47,130749.20285326512,0
2525,1043,662.6610076716711,POS,0,Karnataka,38,104288.52822532401,0
2526,1035,858.9102268482942,POS,0,Delhi,20,53861.730349915386,0
2527,1004,628.7356218236599,POS,0,Maharashtra,38,29920.91682291909,0
2528,1012,860.5143297143863,POS,0,Delhi,45,29003.861922932876,0
2529,1028,301.36725628697843,Online,0,Karnataka,45,99420.6505132633,0
2530,1030,543.5267620267321,POS,0,Maharashtra,22,143932.7184301433,0
2531,1046,478.00971211372223,Online,0,Karnataka,24,110386.16310747145,0
2532,1015,61.062654527941405,Online,0,Karnataka,22,114981.4017256606,0
2533,1041,578.9715359837031,Online,0,Tamil Nadu,26,62809.04363476599,0
2534,1029,678.4481079388662,POS,0,Gujarat,64,96185.01232045979,0
2535,1015,612.3186841981166,Online,0,Karnataka,38,61157.99822522113,0
2536,1011,749.4659038442504,POS,0,Delhi,37,137216.54711722798,1
2537,1016,592.7725520304233,POS,0,Tamil Nadu,55,37226.817619255686,0
2538,1015,113.41274210821908,POS,0,Maharashtra,57,102163.18469762606,0
2539,1011,160.62324788047584,Online,1,Gujarat,54,115009.82863429787,0
2540,1007,616.6508486667548,POS,0,Tamil Nadu,34,110803.7137590692,0
2541,1019,311.2302323749582,POS,0,Karnataka,59,53451.167124577776,0
2542,1002,125.66287258302755,POS,0,Tamil Nadu,45,83184.12536625043,0
2543,1015,458.1226062761194,Online,0,Delhi,48,106235.08808749949,1
2544,1029,576.6064681794726,Online,0,Delhi,50,141022.6071908871,0
2545,1044,362.30868893212624,Online,0,Delhi,49,84955.79809682458,0
2546,1022,734.4120171144891,Online,1,Gujarat,49,59066.14678576258,0
2547,1027,661.5820776961824,POS,0,Tamil Nadu,40,70247.72138700473,0
2548,1039,366.1774430370884,Online,0,Tamil Nadu,38,90371.47365332714,0
2549,1004,767.1289024631326,POS,0,Karnataka,42,146926.64474200772,0
2550,1019,666.2602904063837,Online,0,Maharashtra,50,101683.10886143884,0
2551,1039,655.573109782007,POS,0,Delhi,20,40115.70093080962,0
2552,1043,575.7563157477147,Online,0,Maharashtra,23,129608.73147055371,0
2553,1000,60.82018468412515,Online,0,Maharashtra,45,43588.13564243051,0
2554,1029,711.6818243030447,Online,0,Delhi,19,25037.00586510766,0
2555,1020,407.23970155369864,POS,0,Delhi,49,33027.29403431221,0
2556,1019,945.4792246507228,POS,0,Karnataka,43,122195.8297948732,0
2557,1005,827.0855325233451,Online,0,Gujarat,22,137246.43776145607,0
2558,1021,608.3097460547466,Online,0,Delhi,28,54866.42296474746,0
2559,1017,289.57288272830596,Online,0,Maharashtra,27,84754.27020038018,0
2560,1007,243.53152361378326,Online,0,Karnataka,32,97638.99206047632,0
2561,1038,373.3655957936717,Online,0,Tamil Nadu,35,74429.75408935393,0
2562,1031,502.7395464010176,Online,0,Karnataka,31,28492.122424634577,0
2563,1032,331.26223453699976,POS,0,Delhi,45,27364.856028202514,0
2564,1015,539.1830206228586,POS,0,Delhi,47,77245.41732782558,0
2565,1011,207.10190423752664,POS,0,Gujarat,30,123722.79464894424,1
2566,1037,978.827172184225,POS,0,Karnataka,37,31001.86568068767,0
2567,1033,152.52832721674417,POS,0,Delhi,19,46737.842798155354,0
2568,1013,935.3469326716535,POS,0,Maharashtra,42,55069.82343809835,0
2569,1035,917.8991108325602,Online,0,Maharashtra,61,92686.38243419718,0
2570,1032,549.0924577285232,Online,0,Karnataka,60,25615.483331086176,0
2571,1022,738.6647582442802,Online,0,Gujarat,29,131805.56502113704,0
2572,1049,464.24588307395845,Online,0,Karnataka,42,81194.4708141585,0
2573,1044,648.5328486653162,Online,1,Gujarat,21,83080.22679495282,0
2574,1001,373.54714055006275,POS,0,Maharashtra,59,62447.470743930564,0
2575,1040,336.1010687961731,POS,0,Delhi,29,47560.337565640584,1
2576,1020,599.318296861038,POS,0,Tamil Nadu,24,67276.98279499791,0
2577,1001,523.2231904747814,POS,0,Delhi,55,138742.02760640765,0
2578,1026,600.559550692482,POS,0,Maharashtra,57,32250.007864512474,0
2579,1008,322.32755222267184,Online,0,Maharashtra,49,27894.716585306796,1
2580,1000,398.6099402261455,POS,0,Delhi,60,34878.683811881914,0
2581,1010,129.70306259746383,POS,0,Delhi,23,121007.07954315527,0
2582,1002,99.66255365859544,POS,0,Maharashtra,44,26294.138347859396,0
2583,1022,290.7842731893654,Online,0,Delhi,52,63311.48088131689,0
2584,1025,120.53451636401847,Online,0,Tamil Nadu,38,75231.67457091447,0
2585,1003,148.58597320300368,Online,0,Tamil Nadu,37,85924.44264412652,0
2586,1017,822.2819851242402,Online,0,Karnataka,36,20415.902676997513,0
2587,1005,86.93001216585483,Online,0,Tamil Nadu,50,83279.49256357463,0
2588,1034,675.9956542380056,Online,0,Maharashtra,21,45340.167373336735,0
2589,1021,308.9298613746305,POS,0,Maharashtra,36,32724.01037960622,0
2590,1042,877.9683966727201,POS,0,Karnataka,45,89328.51686567024,0
2591,1014,510.7426703486246,POS,0,Gujarat,39,116739.39555933165,0
2592,1021,340.29763636143446,Online,0,Karnataka,41,141517.4401956157,0
2593,1036,541.7569889049628,Online,0,Gujarat,63,138645.73545379212,1
2594,1041,412.8601180930054,Online,0,Gujarat,47,71869.56141119139,0
2595,1011,586.0860114363387,Online,0,Delhi,46,111527.50761399615,0
2596,1046,158.80622491003083,POS,0,Tamil Nadu,27,110430.62843956676,0
2597,1048,997.1409776719236,Online,0,Gujarat,49,73573.73588755654,0
2598,1041,454.2780838118817,Online,0,Delhi,26,32767.35241657868,0
2599,1037,380.81910772200024,Online,0,Karnataka,42,69661.15898694565,0
2600,1017,724.6993559004517,Online,0,Karnataka,33,149006.5247176907,0
2601,1044,395.7044361705658,Online,0,Gujarat,32,92154.50843630348,0
2602,1034,841.6105897773198,POS,0,Delhi,35,64380.83080732055,0
2603,1029,481.557188142404,Online,0,Maharashtra,40,116695.92099231029,0
2604,1023,733.5804926021632,Online,0,Tamil Nadu,59,109222.35296110781,0
2605,1041,152.08055561979222,POS,0,Gujarat,20,95243.98857093077,0
2606,1029,853.8132262773562,Online,0,Maharashtra,24,102866.23872106404,0
2607,1013,748.9320874392043,Online,0,Tamil Nadu,56,96041.92831530272,0
2608,1005,251.1309395388674,POS,0,Maharashtra,28,144316.0141321717,0
2609,1002,188.0217092584973,POS,0,Delhi,41,86187.41121030049,1
2610,1015,350.4777312893432,POS,0,Gujarat,52,96724.81868628616,0
2611,1006,977.2670567303092,POS,1,Maharashtra,42,81315.14322039552,1
2612,1013,293.9899958387057,POS,0,Maharashtra,45,98028.89138918434,0
2613,1008,483.32084849930163,POS,0,Maharashtra,29,135807.49792269175,0
2614,1014,78.51921443146949,POS,0,Gujarat,40,64168.09373902314,0
2615,1020,427.3661530879209,POS,0,Delhi,34,84467.37298853794,0
2616,1034,592.7540146614476,POS,0,Delhi,58,78319.42421617421,0
2617,1001,955.4683818825669,POS,0,Maharashtra,54,71737.04660971221,0
2618,1026,540.8992426930612,Online,0,Delhi,35,126734.84100811118,1
2619,1001,828.1519598688034,POS,0,Tamil Nadu,26,50152.87097791745,0
2620,1034,569.7712604404555,POS,0,Delhi,62,84989.34007314473,1
2621,1017,88.74576276374219,POS,0,Maharashtra,52,140202.47375226315,0
2622,1013,349.25786143028535,POS,0,Tamil Nadu,53,40963.12705285665,0
2623,1019,596.7720324395481,POS,0,Gujarat,35,20603.783245604587,0
2624,1017,953.0642676345681,Online,0,Karnataka,37,54479.06357252596,0
2625,1009,866.1738417636716,Online,0,Delhi,38,139900.47678900306,0
2626,1024,266.9378334699053,Online,0,Tamil Nadu,64,31391.181568455693,1
2627,1001,259.10433851820534,POS,0,Karnataka,37,37819.674761915725,0
2628,1024,241.1143187582057,POS,0,Gujarat,23,61644.163854585444,0
2629,1032,926.373951487378,Online,0,Karnataka,26,120061.47208220616,0
2630,1035,860.0328454466346,POS,0,Gujarat,60,117666.49871033624,0
2631,1030,786.1392606403014,POS,0,Maharashtra,46,31319.137126569447,0
2632,1013,423.0983585130162,Online,0,Maharashtra,46,141399.498224748,0
2633,1000,529.1616690838284,POS,0,Gujarat,30,51046.44528660811,0
2634,1045,491.1151575553952,POS,0,Karnataka,53,56482.78209476384,0
2635,1015,290.728202181404,POS,0,Delhi,44,70234.30255024409,0
2636,1045,529.7766438413287,POS,0,Karnataka,64,102484.05909722977,0
2637,1002,78.97172046011674,POS,0,Karnataka,61,87770.22874454895,0
2638,1034,175.21985482258623,POS,0,Delhi,23,140719.93711474893,0
2639,1040,892.2601163604991,POS,0,Karnataka,56,93400.68523935106,0
2640,1005,764.0957786798521,Online,0,Karnataka,49,131414.81419150002,0
2641,1024,451.72498860613274,Online,0,Tamil Nadu,60,30166.493984044246,0
2642,1012,541.2928441696833,POS,0,Gujarat,61,131267.25524465117,0
2643,1033,401.49894166197856,POS,0,Maharashtra,45,45702.70973005552,0
2644,1007,753.7408738026388,Online,0,Gujarat,62,67132.11043971572,0
2645,1020,794.9778202704756,Online,0,Karnataka,18,61585.26251865123,0
2646,1033,775.1209306930011,Online,0,Delhi,60,63846.598602674574,0
2647,1003,736.4811385927271,Online,0,Delhi,48,139428.54324143488,0
2648,1024,244.27912175815604,Online,0,Maharashtra,47,77407.18392677986,0
2649,1014,371.0714802784548,Online,0,Maharashtra,35,54835.86992682976,0
2650,1003,496.3531632344912,Online,0,Maharashtra,46,58272.26041555714,0
2651,1044,364.2533418562728,POS,0,Delhi,59,124433.73900538372,0
2652,1011,767.1931901504125,Online,0,Karnataka,55,90084.85928950227,0
2653,1031,362.8858480374569,Online,0,Maharashtra,40,78434.62547995371,1
2654,1031,181.32048244607032,Online,0,Maharashtra,39,140485.80513841554,0
2655,1027,429.0884294458889,POS,0,Delhi,19,140901.00108115023,0
2656,1012,980.9187111432614,POS,0,Karnataka,22,118295.37163747907,0
2657,1030,264.58734228689707,POS,0,Maharashtra,59,87340.84681669335,0
2658,1013,631.5507259960676,Online,0,Karnataka,32,35159.513208330885,1
2659,1019,461.324397347721,Online,0,Tamil Nadu,49,112033.47854303074,0
2660,1017,117.4733392668603,Online,0,Maharashtra,63,125964.60305048719,0
2661,1028,513.4827756981565,POS,0,Maharashtra,23,130765.41675633755,0
2662,1005,717.0561122158969,POS,0,Delhi,31,95642.48575251589,0
2663,1031,537.5589770364278,POS,0,Tamil Nadu,41,100189.08181915703,0
2664,1028,878.5007605592521,POS,0,Tamil Nadu,38,112207.82240676705,0
2665,1042,324.4901658247035,POS,0,Tamil Nadu,31,133610.75371513973,0
2666,1001,131.9367127387667,POS,0,Gujarat,29,25905.108076434088,0
2667,1022,939.7373310751058,Online,0,Delhi,21,93218.85292889414,0
2668,1018,409.2865320518081,POS,0,Delhi,61,67982.50568442239,0
2669,1030,597.5852738809517,POS,0,Maharashtra,38,128310.69958888809,1
2670,1004,802.4029698236861,POS,0,Delhi,34,37395.44840976346,0
2671,1018,358.0979806818016,POS,0,Maharashtra,46,138261.17620021285,1
2672,1033,730.3563112687306,Online,0,Maharashtra,33,36120.8595237883,0
2673,1009,178.64790732693663,Online,0,Gujarat,35,31612.471860657788,0
2674,1024,326.72905984523,POS,0,Delhi,55,65044.89528794469,1
2675,1001,187.47510432969392,Online,0,Delhi,58,149314.14764936565,0
2676,1010,820.66903048129,Online,0,Gujarat,61,102394.35380175312,0
2677,1049,261.51677346544614,Online,0,Gujarat,28,23437.01398386694,0
2678,1030,731.5333776349497,Online,0,Delhi,49,52404.37713735775,0
2679,1014,946.13347738337,Online,0,Delhi,45,39391.50014479417,1
2680,1008,551.3835986154331,Online,0,Maharashtra,33,20130.551341315302,1
2681,1022,563.0277326476534,Online,0,Karnataka,51,86942.30023173642,0
2682,1018,487.9818896929214,POS,0,Maharashtra,47,69543.99721907132,0
2683,1008,359.59563622396064,Online,0,Tamil Nadu,55,99726.43150406044,0
2684,1034,501.87227937867124,POS,0,Tamil Nadu,39,48127.35002878322,0
2685,1020,622.6671556534214,Online,0,Karnataka,22,128036.90125594474,0
2686,1008,986.6919935621264,Online,0,Gujarat,26,69811.21030327812,0
2687,1027,940.8763313523131,Online,0,Tamil Nadu,30,82777.61057356076,0
2688,1045,869.0453103784657,POS,0,Gujarat,56,115223.17206430064,1
2689,1006,894.6740089196154,Online,0,Gujarat,40,41601.46597001667,0
2690,1015,494.4567241274408,POS,0,Maharashtra,44,54104.63952332855,0
2691,1015,674.5721108185916,Online,0,Gujarat,49,40117.75946219919,0
2692,1032,900.3133867894035,Online,0,Karnataka,48,119850.60967599814,0
2693,1003,423.3032267417854,POS,0,Maharashtra,50,32677.835875923738,0
2694,1003,963.6743544281953,Online,0,Karnataka,59,83570.38511999405,0
2695,1038,444.99675896572387,Online,0,Gujarat,43,117488.2528974159,0
2696,1039,621.0285321235549,Online,0,Tamil Nadu,35,86009.03871422543,0
2697,1016,724.3144776087534,POS,0,Gujarat,29,86127.99647138036,0
2698,1036,953.0624124221414,Online,1,Karnataka,20,28277.717218623126,0
2699,1038,282.3854603496527,Online,0,Delhi,22,121771.95760634542,0
2700,1028,758.8244293267102,Online,0,Delhi,31,98520.99963304172,0
2701,1035,544.774806836878,POS,0,Tamil Nadu,64,106776.6979800058,1
2702,1037,305.12928358960903,Online,0,Karnataka,29,119553.94577892584,0
2703,1038,787.776497806571,POS,0,Tamil Nadu,21,92880.31424315285,0
2704,1049,574.6111661651543,Online,0,Maharashtra,33,86120.98951357833,0
2705,1036,677.925129617192,Online,0,Gujarat,28,106211.48128276893,0
2706,1034,356.756015149006,POS,0,Maharashtra,53,137001.06203360902,0
2707,1006,507.2102542362248,POS,0,Delhi,55,103004.63986828382,0
2708,1026,636.4865384386637,POS,0,Gujarat,19,122481.82759816416,0
2709,1027,434.6652735563518,POS,0,Maharashtra,30,82435.32774154589,0
2710,1021,238.45391285531625,POS,0,Delhi,25,96644.35226475356,1
2711,1013,963.5584676995388,Online,0,Maharashtra,61,43419.453724255094,0
2712,1006,535.8941630404865,Online,0,Gujarat,38,83507.34597050115,0
2713,1036,747.2243517733154,POS,0,Maharashtra,43,39355.689206301264,0
2714,1021,440.49483387825524,Online,0,Gujarat,55,80712.78800185934,1
2715,1004,387.3751758244305,Online,0,Maharashtra,52,28443.718874135084,0
2716,1001,436.80608354376875,POS,0,Tamil Nadu,32,94906.95901621708,0
2717,1026,438.7368115963673,POS,0,Maharashtra,57,57275.60814638856,0
2718,1020,566.9711101448559,POS,0,Maharashtra,47,129413.69969259137,0
2719,1037,566.296376482295,Online,0,Tamil Nadu,19,68914.28469765282,0
2720,1014,522.2961250887281,POS,0,Delhi,33,139310.5226310463,0
2721,1020,178.0464956715662,Online,0,Gujarat,30,81475.39295280023,1
2722,1009,521.2717045755046,POS,0,Karnataka,18,130353.49217406148,1
2723,1022,210.6487053996189,POS,0,Delhi,60,58645.290483281875,0
2724,1038,169.8289969809769,POS,0,Gujarat,45,78708.27534966325,0
2725,1004,936.0134314741093,POS,0,Maharashtra,18,102376.51730694353,0
2726,1000,624.702512490319,Online,0,Delhi,57,53624.61570213627,0
2727,1012,676.5155552183551,Online,0,Maharashtra,51,105452.68244200728,0
2728,1020,431.7039868166956,Online,0,Delhi,30,57518.30691805645,0
2729,1025,913.531847319121,POS,1,Delhi,19,82958.04749480812,0
2730,1049,656.0339651006822,Online,0,Karnataka,21,23038.074296975017,0
2731,1044,780.7113760474081,Online,0,Tamil Nadu,42,30163.70188389278,0
2732,1020,400.13434557632814,Online,0,Delhi,51,49523.15489107111,0
2733,1017,962.0112867781692,POS,0,Maharashtra,30,124844.09034582348,1
2734,1036,829.4382256503993,Online,0,Karnataka,53,105849.94514870839,0
2735,1044,861.2510398638165,POS,0,Delhi,49,136148.25651835627,0
2736,1031,213.58455405446657,POS,0,Tamil Nadu,38,137612.4196733415,0
2737,1035,307.41504747765856,Online,0,Maharashtra,43,68707.2822608135,0
2738,1016,321.3452696993982,Online,0,Karnataka,32,67779.01780280673,0
2739,1034,307.3637620845276,POS,0,Gujarat,46,128646.59644783735,0
2740,1048,862.6377539990735,POS,0,Tamil Nadu,43,75437.62510890112,0
2741,1010,80.29055544816251,POS,0,Gujarat,38,131436.169631576,0
2742,1020,122.29498953173558,Online,0,Gujarat,29,85770.87867401529,1
2743,1025,310.21912709840853,POS,0,Karnataka,29,75212.70615055022,0
2744,1003,239.87932591697145,POS,0,Karnataka,22,56279.08671172884,0
2745,1033,270.26663318870595,POS,0,Karnataka,59,36443.28977932839,0
2746,1047,808.046029790635,Online,0,Gujarat,43,88367.29997213116,0
2747,1017,584.9702641974445,POS,0,Maharashtra,49,62279.264987809685,0
2748,1039,55.482128228319596,POS,0,Karnataka,19,52427.22885810398,0
2749,1034,457.8566274189855,POS,0,Tamil Nadu,25,42055.82161705951,1
2750,1040,437.490680507841,POS,0,Karnataka,44,70520.87575223936,0
2751,1028,158.24800597231635,POS,0,Karnataka,54,92263.45900074764,0
2752,1028,692.3346991713843,Online,0,Karnataka,25,128813.37533608556,0
2753,1037,716.9923289605165,Online,0,Gujarat,41,126624.70046001715,0
2754,1041,734.8485580994928,POS,1,Maharashtra,30,131158.2447528505,0
2755,1020,742.0473982806625,POS,0,Karnataka,46,94910.37003178235,0
2756,1041,50.05018558568196,POS,0,Gujarat,30,92741.49052706799,0
2757,1012,956.224763654386,POS,0,Tamil Nadu,40,137668.41702864046,0
2758,1048,823.49832870193,POS,0,Maharashtra,64,57511.09861155872,1
2759,1040,908.7826117598211,POS,0,Gujarat,32,38908.5717735432,0
2760,1016,64.86113054206243,Online,0,Delhi,41,30760.720393431697,0
2761,1008,937.1658559964524,POS,0,Tamil Nadu,60,134535.8023562567,1
2762,1040,819.2991022536994,POS,0,Tamil Nadu,40,68330.51806171279,0
2763,1000,845.3581858107636,Online,0,Delhi,27,84834.4150698169,0
2764,1001,138.6230154858701,Online,0,Gujarat,55,124397.80600666703,0
2765,1047,751.8391274726678,Online,0,Gujarat,22,68511.84583289115,0
2766,1028,961.9208551599864,Online,0,Tamil Nadu,22,132834.11757718632,1
2767,1032,694.6199743472527,POS,0,Gujarat,48,61820.72306057969,0
2768,1009,592.0333343933761,Online,0,Delhi,57,115209.68942390385,0
2769,1049,948.3481938615471,Online,0,Gujarat,18,106758.0920033507,0
2770,1039,470.7902656477142,Online,0,Tamil Nadu,19,46174.993683626686,0
2771,1020,619.3288879949548,POS,1,Gujarat,46,36184.71469092465,0
2772,1027,502.52137881964785,POS,0,Maharashtra,24,34502.10753926777,1
2773,1010,936.2039102922841,POS,0,Delhi,46,104618.79864236395,0
2774,1033,122.2804904272319,Online,0,Delhi,26,21682.688931670167,1
2775,1007,526.0637157840808,POS,0,Karnataka,53,105887.64419520216,0
2776,1021,702.6048193161664,Online,0,Gujarat,24,121655.54986060978,1
2777,1007,802.3112115011251,Online,0,Delhi,45,59326.330019723726,0
2778,1048,603.8677150719295,Online,0,Gujarat,27,116941.06469429076,1
2779,1014,913.4718569153813,Online,0,Maharashtra,33,41500.217575850416,0
2780,1016,944.8918745396782,POS,0,Tamil Nadu,27,144863.8231653268,0
2781,1022,111.10326203390434,POS,0,Tamil Nadu,56,50168.604502669696,1
2782,1023,432.25201256430563,POS,0,Karnataka,43,83487.45569219267,0
2783,1044,72.28607063509672,POS,0,Karnataka,51,147464.5201149541,0
2784,1018,362.9458245057208,Online,0,Delhi,51,137927.93684991816,0
2785,1004,560.024807072072,Online,0,Delhi,57,105730.47050716185,0
2786,1031,915.2551839844514,Online,0,Delhi,31,67995.05863054356,1
2787,1043,854.2266063421328,Online,0,Maharashtra,35,111011.48371637509,0
2788,1000,171.12474033838646,Online,0,Karnataka,18,79835.56228013965,0
2789,1022,138.3788560038509,POS,0,Karnataka,34,34149.19500278063,1
2790,1036,609.8039718188337,POS,0,Tamil Nadu,39,123477.0995386052,0
2791,1007,555.5120738358435,Online,0,Karnataka,54,133309.50305678108,0
2792,1012,303.05875935852265,Online,0,Karnataka,33,72988.90129868378,1
2793,1007,904.4804303261435,POS,0,Maharashtra,24,106544.42033364926,0
2794,1022,930.9980889884758,POS,0,Delhi,32,23947.14415811633,0
2795,1042,432.4808664231545,Online,0,Maharashtra,38,45642.518990357945,0
2796,1000,895.7874292578442,POS,0,Gujarat,19,94134.3099033479,1
2797,1044,414.751449549824,POS,0,Tamil Nadu,42,55630.74105737131,1
2798,1023,749.9759902382151,Online,0,Tamil Nadu,26,142767.26686646702,0
2799,1034,502.14510667033795,Online,0,Tamil Nadu,37,128815.73661822229,0
2800,1023,166.45399868182383,POS,0,Delhi,27,105150.80769213206,0
2801,1016,931.5374911751704,POS,0,Delhi,38,149849.17499798827,0
2802,1004,481.39176370865977,Online,0,Delhi,21,51622.22601104407,0
2803,1019,747.7626883062835,POS,0,Tamil Nadu,47,139486.51486839706,0
2804,1020,398.8151237097276,POS,0,Tamil Nadu,51,59594.547071302484,0
2805,1039,67.93683464742293,POS,0,Tamil Nadu,47,97557.31785317049,0
2806,1030,145.50384075724412,Online,0,Gujarat,31,76467.73682845563,1
2807,1045,521.4085055154283,POS,0,Gujarat,39,77617.89723911334,0
2808,1035,705.4661392700443,POS,0,Tamil Nadu,18,119126.30313779217,0
2809,1010,367.9985602503151,Online,0,Delhi,25,65180.64459008039,0
2810,1014,710.7140362187678,Online,0,Delhi,28,85978.68984732497,0
2811,1018,713.7038099603582,POS,0,Gujarat,18,47522.76816809164,0
2812,1006,718.7391119614393,Online,0,Gujarat,22,119251.30271332953,0
2813,1027,517.895761319483,Online,0,Tamil Nadu,62,91751.09932546197,0
2814,1042,919.1418426154288,POS,0,Tamil Nadu,27,53158.26764383925,0
2815,1004,514.7366920815848,Online,0,Delhi,56,54571.56058391064,0
2816,1004,477.7519338218063,POS,0,Karnataka,30,58159.781404417095,0
2817,1029,239.41177806009563,POS,0,Delhi,38,110907.95353261608,1
2818,1031,342.2723329885197,Online,0,Delhi,53,97361.96026082344,0
